"entity_id"	"tweet_id"	"topic"
"RL2013D04E166"	"283073912538005504"	"other topics"
"RL2013D04E166"	"283075581841645568"	"Perfume"
"RL2013D04E166"	"283080199778734080"	"TV programmes"
"RL2013D04E166"	"283084062720147456"	"Bad comments"
"RL2013D04E166"	"283085761312616449"	"Funny comments"
"RL2013D04E166"	"283086294123413504"	"Obscene comments"
"RL2013D04E166"	"283087837597937664"	"Funny comments"
"RL2013D04E166"	"283094048984662016"	"Funny comments"
"RL2013D04E166"	"283098268861333505"	"other topics"
"RL2013D04E166"	"283102614135140352"	"other topics"
"RL2013D04E166"	"283106120602615808"	"Nice comments from fans"
"RL2013D04E166"	"283107005894389760"	"Quotations"
"RL2013D04E166"	"283107127210434560"	"Quotations"
"RL2013D04E166"	"283118179201470464"	"Nice comments from fans"
"RL2013D04E166"	"283121643704971264"	"Perfume"
"RL2013D04E166"	"283124990751150080"	"Mental health booths"
"RL2013D04E166"	"283130226538602496"	"Quotations"
"RL2013D04E166"	"283131387052183552"	"Nice comments from fans"
"RL2013D04E166"	"283143403745722368"	"Collaborations"
"RL2013D04E166"	"283150827676372993"	"other topics"
"RL2013D04E166"	"283154782905044992"	"Nice comments from fans"
"RL2013D04E166"	"283159425995390976"	"""Born this way"" song"
"RL2013D04E166"	"283162701730029569"	"Nice comments from fans"
"RL2013D04E166"	"283163322495426560"	"Clothing"
"RL2013D04E166"	"283163397988687872"	"TV programmes"
"RL2013D04E166"	"283163439948509184"	"Nice comments from fans"
"RL2013D04E166"	"283165071507607552"	"Perfume"
"RL2013D04E166"	"283167838456385536"	"Rivalry"
"RL2013D04E166"	"283171002261856256"	"Rivalry"
"RL2013D04E166"	"283177230807482368"	"Collaborations"
"RL2013D04E166"	"283177251770597376"	"Nice comments from fans"
"RL2013D04E166"	"283195681018105857"	"Quotations"
"RL2013D04E166"	"283198537871802369"	"Nice comments from fans"
"RL2013D04E166"	"283199363122089985"	"Photos"
"RL2013D04E166"	"283200869904830464"	"Presence on twitter"
"RL2013D04E166"	"283201406779940864"	"Perfume"
"RL2013D04E166"	"283202712294789121"	"Obscene comments"
"RL2013D04E166"	"283206641288089601"	"Obscene comments"
"RL2013D04E166"	"283214769836662784"	"Quotations"
"RL2013D04E166"	"283216858608463873"	"Funny comments"
"RL2013D04E166"	"283217613583183872"	"Obscene comments"
"RL2013D04E166"	"283218414674259968"	"Perfume"
"RL2013D04E166"	"283218817352601600"	"Nice comments from fans"
"RL2013D04E166"	"283218838319931392"	"""Yoü and I"" song"
"RL2013D04E166"	"283218959954767872"	"""Cake"" song"
"RL2013D04E166"	"283219442303913985"	"Complaints"
"RL2013D04E166"	"283221963068026881"	"Quotations"
"RL2013D04E166"	"283229298884747265"	"Perfume"
"RL2013D04E166"	"283234948641607680"	"""Judas"" song"
"RL2013D04E166"	"283235607143137280"	"other topics"
"RL2013D04E166"	"283240602534043650"	"Perfume"
"RL2013D04E166"	"283243777651515392"	"Perfume"
"RL2013D04E166"	"283243803287113728"	"Nice comments from fans"
"RL2013D04E166"	"283244399222198274"	"Perfume"
"RL2013D04E166"	"283248521400942594"	"Clothing"
"RL2013D04E166"	"283252237571067904"	"Awards"
"RL2013D04E166"	"283252686323859456"	"Nice comments from fans"
"RL2013D04E166"	"283252833145454592"	"other topics"
"RL2013D04E166"	"283258763887144960"	"Perfume"
"RL2013D04E166"	"283259804057755648"	"""White Christmas"" song"
"RL2013D04E166"	"283261582463619072"	"Funny comments"
"RL2013D04E166"	"283262115123433473"	"Gossip"
"RL2013D04E166"	"283263008522792961"	"Photos"
"RL2013D04E166"	"283263407778578433"	"Public events"
"RL2013D04E166"	"283267882299834368"	"Funny comments"
"RL2013D04E166"	"283268649857462272"	"Funny comments"
"RL2013D04E166"	"283268716970516480"	"Collaborations"
"RL2013D04E166"	"283281799008878593"	"Polls"
"RL2013D04E166"	"283282659709440000"	"Nice comments from fans"
"RL2013D04E166"	"283283183116615683"	"Nice comments from fans"
"RL2013D04E166"	"283283510289121280"	"Funny comments"
"RL2013D04E166"	"283289264861638656"	"Perfume"
"RL2013D04E166"	"283290397311111168"	"other topics"
"RL2013D04E166"	"283295262707953664"	"Nice comments from fans"
"RL2013D04E166"	"283296625248587777"	"""White Christmas"" song"
"RL2013D04E166"	"283298026754289664"	"Comparisons"
"RL2013D04E166"	"283299023920697345"	"Comparisons"
"RL2013D04E166"	"283301710464679936"	"Funny comments"
"RL2013D04E166"	"283303338966130688"	"""White Christmas"" song"
"RL2013D04E166"	"283310601281892352"	"Quotations"
"RL2013D04E166"	"283313231106281472"	"Nice comments from fans"
"RL2013D04E166"	"283316242645913600"	"Foundations"
"RL2013D04E166"	"283316389446574080"	"Nice comments from fans"
"RL2013D04E166"	"283317803136720896"	"Rare footage and demos"
"RL2013D04E166"	"283324304073052161"	"TV programmes"
"RL2013D04E166"	"283324752863559680"	"Virgin Mobile partnership"
"RL2013D04E166"	"283329983177445376"	"Gossip"
"RL2013D04E166"	"283331489981161473"	"Nice comments from fans"
"RL2013D04E166"	"283333628010835968"	"Collaborations"
"RL2013D04E166"	"283333925802217472"	"""Americano"" song"
"RL2013D04E166"	"283334382985568256"	"Funny comments"
"RL2013D04E166"	"283337713262931968"	"Obscene comments"
"RL2013D04E166"	"283343077807099904"	"Funny comments"
"RL2013D04E166"	"283349153554239488"	"Nice comments from fans"
"RL2013D04E166"	"283350925328920576"	"Clothing"
"RL2013D04E166"	"283351147635408897"	"""Born this way"" song"
"RL2013D04E166"	"283351168611123201"	"Perfume"
"RL2013D04E166"	"283352259138576384"	"""White Christmas"" song"
"RL2013D04E166"	"283352393335324672"	"Nice comments from fans"
"RL2013D04E166"	"283357267124961280"	"TV programmes"
"RL2013D04E166"	"283358370231095297"	"""White Christmas"" song"
"RL2013D04E166"	"283361398505996289"	"Nice comments from fans"
"RL2013D04E166"	"283362074036412416"	"""White Christmas"" song"
"RL2013D04E166"	"283363299209383936"	"""White Christmas"" song"
"RL2013D04E166"	"283363392889171968"	"""White Christmas"" song"
"RL2013D04E166"	"283366041621495809"	"Nice comments from fans"
"RL2013D04E166"	"283370479190933504"	"Perfume"
"RL2013D04E166"	"283381078192971777"	"Wealth"
"RL2013D04E166"	"283382117466001408"	"Gossip"
"RL2013D04E166"	"283395280089522176"	"""Christmas Tree"" song"
"RL2013D04E166"	"283401705750675456"	"Perfume"
"RL2013D04E166"	"283415358239547392"	"Nice comments from fans"
"RL2013D04E166"	"283421586772606977"	"""White Christmas"" song"
"RL2013D04E166"	"283428532527439872"	"Nice comments from fans"
"RL2013D04E166"	"283431946716069889"	"other topics"
"RL2013D04E166"	"283431971873501184"	"Gossip"
"RL2013D04E166"	"283433905451835392"	"Gossip"
"RL2013D04E166"	"283440565981429760"	"Perfume"
"RL2013D04E166"	"283444725875343360"	"Quotations"
"RL2013D04E166"	"283447956349272064"	"Remixes"
"RL2013D04E166"	"283462753845399553"	"Tours"
"RL2013D04E166"	"283466738471931905"	"""White Christmas"" song"
"RL2013D04E166"	"283471318635143168"	"Funny comments"
"RL2013D04E166"	"283483226280968193"	"Gossip"
"RL2013D04E166"	"283488544620687360"	"""Born this way"" song"
"RL2013D04E166"	"283492868952317952"	"Tours"
"RL2013D04E166"	"283494525731737600"	"other topics"
"RL2013D04E166"	"283507117028163586"	"other topics"
"RL2013D04E166"	"283512913552089090"	"Video games"
"RL2013D04E166"	"283513987268743168"	"Gossip"
"RL2013D04E166"	"283517699252961280"	"Official merchandising"
"RL2013D04E166"	"283527530705723392"	"Photos"
"RL2013D04E166"	"283537060147654657"	"Perfume"
"RL2013D04E166"	"283551140413599745"	"Official merchandising"
"RL2013D04E166"	"283551387911061504"	"Gossip"
"RL2013D04E166"	"283551757014016000"	"Nice comments from fans"
"RL2013D04E166"	"283556685300244480"	"other topics"
"RL2013D04E166"	"283569096262565889"	"Nice comments from fans"
"RL2013D04E166"	"283570228728823809"	"Official merchandising"
"RL2013D04E166"	"283571935131095040"	"""Christmas Tree"" song"
"RL2013D04E166"	"283573848379633664"	"""Christmas Tree"" song"
"RL2013D04E166"	"283575077331668992"	"Charity"
"RL2013D04E166"	"283575098286415872"	"Charity"
"RL2013D04E166"	"283580756427669504"	"Nice comments from fans"
"RL2013D04E166"	"283580769006391296"	"Tours"
"RL2013D04E166"	"283583210091323392"	"Photos"
"RL2013D04E166"	"283584602583494656"	"Photos"
"RL2013D04E166"	"283589203734962178"	"Tours"
"RL2013D04E166"	"283589205374935040"	"Funny comments"
"RL2013D04E166"	"283592273965486080"	"Perfume"
"RL2013D04E166"	"283593058287775745"	"Nice comments from fans"
"RL2013D04E166"	"283595675533443072"	"Nice comments from fans"
"RL2013D04E166"	"283598758346899459"	"Perfume"
"RL2013D04E166"	"283601780045144064"	"Funny comments"
"RL2013D04E166"	"283604872379629568"	"Photos"
"RL2013D04E166"	"283607566406279168"	"Nice comments from fans"
"RL2013D04E166"	"283607704797335553"	"Perfume"
"RL2013D04E166"	"283611882324103168"	"""Christmas Tree"" song"
"RL2013D04E166"	"283617968275996672"	"Funny comments"
"RL2013D04E166"	"283624503832096768"	"Funny comments"
"RL2013D04E166"	"283627534720061440"	"Clothing"
"RL2013D04E166"	"283628818953031682"	"Foundations"
"RL2013D04E166"	"283629930414223360"	"Collaborations"
"RL2013D04E166"	"283632168826179584"	"""Alejandro"" song"
"RL2013D04E166"	"283634859002458112"	"Awards"
"RL2013D04E166"	"283636649689247744"	"Nice comments from fans"
"RL2013D04E166"	"283637383692447745"	"Perfume"
"RL2013D04E166"	"283644639850950656"	"Covers from fans"
"RL2013D04E166"	"283645596148056064"	"Nice comments from fans"
"RL2013D04E166"	"283645675869196288"	"Nice comments from fans"
"RL2013D04E166"	"283646980272574464"	"other topics"
"RL2013D04E166"	"283647047402414081"	"other topics"
"RL2013D04E166"	"283648133706166272"	"Perfume"
"RL2013D04E166"	"283652697129881600"	"Funny comments"
"RL2013D04E166"	"283654282572611585"	"Nice comments from fans"
"RL2013D04E166"	"283655952052408320"	"Comparisons"
"RL2013D04E166"	"283655971379769345"	"Documentary"
"RL2013D04E166"	"283656503758561280"	"Nice comments from fans"
"RL2013D04E166"	"283656832168382464"	"Rivalry"
"RL2013D04E166"	"283658464297906178"	"Documentary"
"RL2013D04E166"	"283659642872164352"	"DVD's"
"RL2013D04E166"	"283660586603134977"	"Gossip"
"RL2013D04E166"	"283664118198710272"	"Documentary"
"RL2013D04E166"	"283668694192754689"	"Covers from fans"
"RL2013D04E166"	"283669495300644864"	"Photos"
"RL2013D04E166"	"283669751144787969"	"Tours"
"RL2013D04E166"	"283671160435122176"	"Documentary"
"RL2013D04E166"	"283679544857202689"	"Gossip"
"RL2013D04E166"	"283682015302262786"	"Lotion"
"RL2013D04E166"	"283682237608759297"	"Funny comments"
"RL2013D04E166"	"283683379134726144"	"Rivalry"
"RL2013D04E166"	"283693302182735872"	"""Yoü and I"" song"
"RL2013D04E166"	"283695022367449089"	"Rivalry"
"RL2013D04E166"	"283695248310431744"	"Comparisons"
"RL2013D04E166"	"283702108937666560"	"Polls"
"RL2013D04E166"	"283702261195096065"	"Video games"
"RL2013D04E166"	"283708317765873664"	"Funny comments"
"RL2013D04E166"	"283713382966771712"	"Bad comments"
"RL2013D04E166"	"283717834641649664"	"Documentary"
"RL2013D04E166"	"283718678917296129"	"Funny comments"
"RL2013D04E166"	"283719748016033792"	"Presence on twitter"
"RL2013D04E166"	"283719798909718528"	"Nice comments from fans"
"RL2013D04E166"	"283719889867399168"	"""Alejandro"" song"
"RL2013D04E166"	"283720036676407296"	"Charity"
"RL2013D04E166"	"283722824668020737"	"Bad comments"
"RL2013D04E166"	"283726860804833280"	"Perfume"
"RL2013D04E166"	"283734465082171392"	"other topics"
"RL2013D04E166"	"283737438847905792"	"Funny comments"
"RL2013D04E166"	"283741368722010113"	"Comparisons"
"RL2013D04E166"	"283743004672544768"	"""Nothng else I can say"" song"
"RL2013D04E166"	"283744116163104768"	"Perfume"
"RL2013D04E166"	"283748557939412992"	"Nice comments from fans"
"RL2013D04E166"	"283749702959235072"	"Nice comments from fans"
"RL2013D04E166"	"283755912030732289"	"Rivalry"
"RL2013D04E166"	"283757324034797568"	"Tours"
"RL2013D04E166"	"283759161148321792"	"Documentary"
"RL2013D04E166"	"283765974187008002"	"Rivalry"
"RL2013D04E166"	"283769704940716032"	"other topics"
"RL2013D04E166"	"283770758403088385"	"Clothing"
"RL2013D04E166"	"283771400106418177"	"Photos"
"RL2013D04E166"	"283774204330000384"	"Video games"
"RL2013D04E166"	"283776638808899584"	"other topics"
"RL2013D04E166"	"283776890454544384"	"Lotion"
"RL2013D04E166"	"283777695777693696"	"""Alejandro"" song"
"RL2013D04E166"	"283779499324227584"	"Funny comments"
"RL2013D04E166"	"283780427553062913"	"Documentary"
"RL2013D04E166"	"283783077396889600"	"other topics"
"RL2013D04E166"	"283783882350919682"	"Tours"
"RL2013D04E166"	"283788068291502081"	"Official merchandising"
"RL2013D04E166"	"283793618190336000"	"Awards"
"RL2013D04E166"	"283794324368539648"	"""Born this way"" song"
"RL2013D04E166"	"283803583026180097"	"Perfume"
"RL2013D04E166"	"283809060757835776"	"New album: Artpop"
"RL2013D04E166"	"283810914631815168"	"Perfume"
"RL2013D04E166"	"283812445552787457"	"Tours"
"RL2013D04E166"	"283824990724431872"	"Video games"
"RL2013D04E166"	"283826232246812672"	"Quotations"
"RL2013D04E166"	"283828111315988481"	"Perfume"
"RL2013D04E166"	"283831804723609600"	"Comparisons"
"RL2013D04E166"	"283833438069477376"	"Complaints"
"RL2013D04E166"	"283843554739118081"	"other topics"
"RL2013D04E166"	"283853553934692354"	"Official merchandising"
"RL2013D04E166"	"283858704552562689"	"""Just dance"" song"
"RL2013D04E166"	"283858872320532480"	"Nice comments from fans"
"RL2013D04E166"	"283862483628859393"	"Documentary"
"RL2013D04E166"	"283869603191472128"	"Documentary"
"RL2013D04E166"	"283878876617269249"	"Documentary"
"RL2013D04E166"	"283882712736083968"	"""Just dance"" song"
"RL2013D04E166"	"283883572580974592"	"Comparisons"
"RL2013D04E166"	"283889104855371776"	"Documentary"
"RL2013D04E166"	"283889469751447552"	"Rivalry"
"RL2013D04E166"	"283900102337257472"	"Complaints"
"RL2013D04E166"	"283904401473687552"	"Documentary"
"RL2013D04E166"	"283905626223030274"	"Documentary"
"RL2013D04E166"	"283905630417350656"	"Documentary"
"RL2013D04E166"	"283907362685849601"	"Comparisons"
"RL2013D04E166"	"283911858182844418"	"Quotations"
"RL2013D04E166"	"283916363628703744"	"Documentary"
"RL2013D04E166"	"283917960458936320"	"Quotations"
"RL2013D04E166"	"283919962370879489"	"Nice comments from fans"
"RL2013D04E166"	"283921166144516096"	"Nice comments from fans"
"RL2013D04E166"	"283923171927801856"	"Presence on twitter"
"RL2013D04E166"	"283923267474042880"	"other topics"
"RL2013D04E166"	"283923406548766720"	"Nice comments from fans"
"RL2013D04E166"	"283923630944047104"	"Presence on twitter"
"RL2013D04E166"	"283923978106568705"	"Presence on twitter"
"RL2013D04E166"	"283924564453490688"	"New album: Artpop"
"RL2013D04E166"	"283927713448857601"	"Presence on twitter"
"RL2013D04E166"	"283927990272942080"	"other topics"
"RL2013D04E166"	"283929441497927680"	"Presence on twitter"
"RL2013D04E166"	"283931068875276289"	"Presence on twitter"
"RL2013D04E166"	"283931879172894720"	"Nice comments from fans"
"RL2013D04E166"	"283932012606287872"	"other topics"
"RL2013D04E166"	"283932067136417793"	"other topics"
"RL2013D04E166"	"283932381700837376"	"other topics"
"RL2013D04E166"	"283932926972919811"	"other topics"
"RL2013D04E166"	"283935712204713984"	"Nice comments from fans"
"RL2013D04E166"	"283937653924167681"	"DVD's"
"RL2013D04E166"	"283941265249288192"	"Documentary"
"RL2013D04E166"	"283941877592498176"	"Tours"
"RL2013D04E166"	"283944067006595072"	"Documentary"
"RL2013D04E166"	"283949192475447296"	"other topics"
"RL2013D04E166"	"283950551408975872"	"Documentary"
"RL2013D04E166"	"283950830367948800"	"Quotations"
"RL2013D04E166"	"283951260254760960"	"Documentary"
"RL2013D04E166"	"283955366495150080"	"Documentary"
"RL2013D04E166"	"283955488121581568"	"Documentary"
"RL2013D04E166"	"283955910215360514"	"Documentary"
"RL2013D04E166"	"283955991438032897"	"Funny comments"
"RL2013D04E166"	"283955999801503744"	"Documentary"
"RL2013D04E166"	"283957073568473089"	"Rivalry"
"RL2013D04E166"	"283957697911607296"	"Documentary"
"RL2013D04E166"	"283958512202182657"	"Polls"
"RL2013D04E166"	"283961628196737024"	"Charity"
"RL2013D04E166"	"283962626814402561"	"Polls"
"RL2013D04E166"	"283963121763241984"	"Documentary"
"RL2013D04E166"	"283963549548679168"	"Perfume"
"RL2013D04E166"	"283969430000660482"	"Documentary"
"RL2013D04E166"	"283970327564939264"	"Gossip"
"RL2013D04E166"	"283970938469507072"	"Gossip"
"RL2013D04E166"	"283971023802621952"	"Charity"
"RL2013D04E166"	"283972739285528576"	"Documentary"
"RL2013D04E166"	"283976739212914688"	"Documentary"
"RL2013D04E166"	"283978745512087552"	"Charity"
"RL2013D04E166"	"283980674921275392"	"Documentary"
"RL2013D04E166"	"283981067143237632"	"Tours"
"RL2013D04E166"	"283982079992135680"	"Documentary"
"RL2013D04E166"	"283982091136409601"	"Tours"
"RL2013D04E166"	"283982450697310208"	"Funny comments"
"RL2013D04E166"	"283982964994482177"	"""So happy I could die"" song"
"RL2013D04E166"	"283985825509822464"	"Quotations"
"RL2013D04E166"	"283986731471085569"	"Documentary"
"RL2013D04E166"	"283990210432339968"	"Photos"
"RL2013D04E166"	"283998064497266689"	"New album: Artpop"
"RL2013D04E166"	"283999649960972288"	"Documentary"
"RL2013D04E166"	"283999805217320961"	"Gossip"
"RL2013D04E166"	"284000413294936065"	"Nice comments from fans"
"RL2013D04E166"	"284002851359956993"	"New album: Artpop"
"RL2013D04E166"	"284003600991133700"	"other topics"
"RL2013D04E166"	"284012599044083713"	"other topics"
"RL2013D04E166"	"284014128689979392"	"Documentary"
"RL2013D04E166"	"284014392910176256"	"Documentary"
"RL2013D04E166"	"284014975721295872"	"New album: Artpop"
"RL2013D04E166"	"284017017638486017"	"Documentary"
"RL2013D04E166"	"284017400226140160"	"Documentary"
"RL2013D04E166"	"284021720367656961"	"Gossip"
"RL2013D04E166"	"284022051721838592"	"Perfume"
"RL2013D04E166"	"284023452799746049"	"Gossip"
"RL2013D04E166"	"284031648176168960"	"Gossip"
"RL2013D04E166"	"284033355387908096"	"Documentary"
"RL2013D04E166"	"284034968424947712"	"Quotations"
"RL2013D04E166"	"284036214917591040"	"Nice comments from fans"
"RL2013D04E166"	"284038115918757888"	"other topics"
"RL2013D04E166"	"284039479071760386"	"New album: Artpop"
"RL2013D04E166"	"284039592280211456"	"New album: Artpop"
"RL2013D04E166"	"284040346093096960"	"other topics"
"RL2013D04E166"	"284042464879316993"	"other topics"
"RL2013D04E166"	"284043815973699585"	"other topics"
"RL2013D04E166"	"284045382764339200"	"New album: Artpop"
"RL2013D04E166"	"284045938652229633"	"Funny comments"
"RL2013D04E166"	"284049620865257472"	"Collaborations"
"RL2013D04E166"	"284050681306963968"	"Quotations"
"RL2013D04E166"	"284050924027125761"	"Quotations"
"RL2013D04E166"	"284052212957712384"	"Documentary"
"RL2013D04E166"	"284052301025509376"	"Documentary"
"RL2013D04E166"	"284053282492653568"	"Documentary"
"RL2013D04E166"	"284053287198666753"	"Clothing"
"RL2013D04E166"	"284053538349404160"	"Documentary"
"RL2013D04E166"	"284054383874945024"	"Quotations"
"RL2013D04E166"	"284055442559234048"	"Documentary"
"RL2013D04E166"	"284056084312911872"	"Documentary"
"RL2013D04E166"	"284056726033035264"	"Documentary"
"RL2013D04E166"	"284058325077852160"	"Bad comments"
"RL2013D04E166"	"284059813044973568"	"Wealth"
"RL2013D04E166"	"284061138449215488"	"Quotations"
"RL2013D04E166"	"284062239131054080"	"other topics"
"RL2013D04E166"	"284064254787731456"	"Rivalry"
"RL2013D04E166"	"284066125057232896"	"Quotations"
"RL2013D04E166"	"284066565886971904"	"Charity"
"RL2013D04E166"	"284066981123080192"	"Documentary"
"RL2013D04E166"	"284068897911603200"	"Documentary"
"RL2013D04E166"	"284073188286148609"	"Bad comments"
"RL2013D04E166"	"284076405707374592"	"Charity"
"RL2013D04E166"	"284077806621712384"	"Documentary"
"RL2013D04E166"	"284077919851147265"	"Documentary"
"RL2013D04E166"	"284078040395427841"	"Funny comments"
"RL2013D04E166"	"284078490293239808"	"Documentary"
"RL2013D04E166"	"284078779662475264"	"Documentary"
"RL2013D04E166"	"284081992507740162"	"""White Christmas"" song"
"RL2013D04E166"	"284083817021575168"	"other topics"
"RL2013D04E166"	"284084446204936192"	"Documentary"
"RL2013D04E166"	"284087398667780097"	"Perfume"
"RL2013D04E166"	"284088938296127489"	"Nice comments from fans"
"RL2013D04E166"	"284090030211862529"	"Documentary"
"RL2013D04E166"	"284093233250852864"	"Nice comments from fans"
"RL2013D04E166"	"284094211601600512"	"Funny comments"
"RL2013D04E166"	"284095607222714369"	"Comparisons"
"RL2013D04E166"	"284096961978712064"	"""Nothng else I can say"" song"
"RL2013D04E166"	"284097649836183552"	"Lady Gaga's shoes "
"RL2013D04E166"	"284103173759721472"	"Remixes"
"RL2013D04E166"	"284103304231911424"	"Documentary"
"RL2013D04E166"	"284107397415444481"	"Nice comments from fans"
"RL2013D04E166"	"284109358432927744"	"Tours"
"RL2013D04E166"	"284115584705261568"	"Funny comments"
"RL2013D04E166"	"284116948625809408"	"Nice comments from fans"
"RL2013D04E166"	"284118864630005761"	"""Bad Romance"" song"
"RL2013D04E166"	"284119500985626624"	"Gossip"
"RL2013D04E166"	"284119829319917570"	"""Paparazzi"" song"
"RL2013D04E166"	"284121062449496065"	"Funny comments"
"RL2013D04E166"	"284122333340397569"	"other topics"
"RL2013D04E166"	"284124108936077315"	"Quotations"
"RL2013D04E166"	"284124875067629569"	"Nice comments from fans"
"RL2013D04E166"	"284126062085038081"	"other topics"
"RL2013D04E166"	"284130545766649856"	"Private life"
"RL2013D04E166"	"284131242029502464"	"Funny comments"
"RL2013D04E166"	"284132143821631488"	"Funny comments"
"RL2013D04E166"	"284133275339980800"	"Funny comments"
"RL2013D04E166"	"284136743354130434"	"Nice comments from fans"
"RL2013D04E166"	"284139932627398656"	"other topics"
"RL2013D04E166"	"284141815861493761"	"Documentary"
"RL2013D04E166"	"284142149824548864"	"Complaints"
"RL2013D04E166"	"284144781259579392"	"Nice comments from fans"
"RL2013D04E166"	"284145536230100993"	"Funny comments"
"RL2013D04E166"	"284151945122430976"	"Nice comments from fans"
"RL2013D04E166"	"284155912942411776"	"Nice comments from fans"
"RL2013D04E166"	"284156101690286080"	"Funny comments"
"RL2013D04E166"	"284156630155812864"	"Nice comments from fans"
"RL2013D04E166"	"284157074768814081"	"Tours"
"RL2013D04E166"	"284158056546324480"	"Rivalry"
"RL2013D04E166"	"284158144320524288"	"Foundations"
"RL2013D04E166"	"284160869967994880"	"Rivalry"
"RL2013D04E166"	"284161344570290176"	"Rivalry"
"RL2013D04E166"	"284163802428227584"	"Presence on twitter"
"RL2013D04E166"	"284164218696114176"	"Presence on twitter"
"RL2013D04E166"	"284164230217863168"	"Nice comments from fans"
"RL2013D04E166"	"284164783882792961"	"Documentary"
"RL2013D04E166"	"284169334702628868"	"Rivalry"
"RL2013D04E166"	"284170652318056450"	"Funny comments"
"RL2013D04E166"	"284170758530416641"	"Presence on twitter"
"RL2013D04E166"	"284171868053831680"	"other topics"
"RL2013D04E166"	"284172383978409984"	"Nice comments from fans"
"RL2013D04E166"	"284173034082938880"	"Presence on twitter"
"RL2013D04E166"	"284175483535491072"	"Lady Gaga's shoes "
"RL2013D04E166"	"284175940748210176"	"Funny comments"
"RL2013D04E166"	"284177433891074048"	"Presence on twitter"
"RL2013D04E166"	"284180353160212480"	"Funny comments"
"RL2013D04E166"	"284182056030830592"	"other topics"
"RL2013D04E166"	"284182271722917889"	"Quotations"
"RL2013D04E166"	"284183171732475904"	"Rivalry"
"RL2013D04E166"	"284183725359632384"	"Presence on twitter"
"RL2013D04E166"	"284184994329526273"	"Rivalry"
"RL2013D04E166"	"284186636223406080"	"""Born this way"" song"
"RL2013D04E166"	"284187613479464960"	"Gossip"
"RL2013D04E166"	"284188213273305088"	"Rivalry"
"RL2013D04E166"	"284188220919517184"	"Nice comments from fans"
"RL2013D04E166"	"284191509857857536"	"Presence on twitter"
"RL2013D04E166"	"284192365630083073"	"other topics"
"RL2013D04E166"	"284193410678657025"	"Quotations"
"RL2013D04E166"	"284196299904020480"	"other topics"
"RL2013D04E166"	"284206504641458177"	"Documentary"
"RL2013D04E166"	"284209603573583873"	"Presence on twitter"
"RL2013D04E166"	"284212785984983040"	"Documentary"
"RL2013D04E166"	"284216239616843776"	"other topics"
"RL2013D04E166"	"284217313346072576"	"Documentary"
"RL2013D04E166"	"284219578358321152"	"Funny comments"
"RL2013D04E166"	"284221528621588480"	"Funny comments"
"RL2013D04E166"	"284223193772863488"	"Lady Gaga's shoes "
"RL2013D04E166"	"284223608983805952"	"Documentary"
"RL2013D04E166"	"284223608987979777"	"Documentary"
"RL2013D04E166"	"284226565972299776"	"Funny comments"
"RL2013D04E166"	"284230200676454402"	"Funny comments"
"RL2013D04E166"	"284234237358518272"	"Documentary"
"RL2013D04E166"	"284236737188872192"	"other topics"
"RL2013D04E166"	"284239815803822080"	"Documentary"
"RL2013D04E166"	"284242839892807680"	"Nice comments from fans"
"RL2013D04E166"	"284253321450102785"	"Rumours"
"RL2013D04E166"	"284255015948931072"	"Gossip"
"RL2013D04E166"	"284257285075775489"	"Nice comments from fans"
"RL2013D04E166"	"284260269633445889"	"Funny comments"
"RL2013D04E166"	"284263664586997760"	"New album: Artpop"
"RL2013D04E166"	"284267624030949376"	"Quotations"
"RL2013D04E166"	"284268337058414593"	"Quotations"
"RL2013D04E166"	"284272179032518656"	"""Nothng else I can say"" song"
"RL2013D04E166"	"284273437327896576"	"Gossip"
"RL2013D04E166"	"284274364264882176"	"Rivalry"
"RL2013D04E166"	"284275320553619456"	"Documentary"
"RL2013D04E166"	"284275568051097600"	"Covers from fans"
"RL2013D04E166"	"284276939584335872"	"Nice comments from fans"
"RL2013D04E166"	"284279972040957952"	"Presence on twitter"
"RL2013D04E166"	"284281268101861377"	"Tours"
"RL2013D04E166"	"284282073404043264"	"other topics"
"RL2013D04E166"	"284282249568997376"	"Funny comments"
"RL2013D04E166"	"284283151335956481"	"Documentary"
"RL2013D04E166"	"284283751121424384"	"Documentary"
"RL2013D04E166"	"284284199895179264"	"Covers from fans"
"RL2013D04E166"	"284284829070139392"	"other topics"
"RL2013D04E166"	"284291544134082560"	"other topics"
"RL2013D04E166"	"284294657909850112"	"Nice comments from fans"
"RL2013D04E166"	"284296724091129856"	"Parodies"
"RL2013D04E166"	"284297135149686784"	"Documentary"
"RL2013D04E166"	"284297814614372352"	"Funny comments"
"RL2013D04E166"	"284299543795888128"	"Presence on twitter"
"RL2013D04E166"	"284301183013756931"	"Rivalry"
"RL2013D04E166"	"284303510500167680"	"Funny comments"
"RL2013D04E166"	"284305624437776385"	"other topics"
"RL2013D04E166"	"284311190274985985"	"Remixes"
"RL2013D04E166"	"284314327580811264"	"other topics"
"RL2013D04E166"	"284314474406608896"	"other topics"
"RL2013D04E166"	"284314851256451074"	"Awards"
"RL2013D04E166"	"284325120531636226"	"Rumours"
"RL2013D04E166"	"284326147133677568"	"Nice comments from fans"
"RL2013D04E166"	"284328248475787264"	"Documentary"
"RL2013D04E166"	"284332010783264768"	"Remixes"
"RL2013D04E166"	"284332182741344256"	"Tours"
"RL2013D04E166"	"284332556034375680"	"Lady Gaga's shoes "
"RL2013D04E166"	"284332786721099776"	"Tours"
